"","Rede.Rodoviária","Rede.Rodoviária.Clandestina","Área.Devastada","População","Renda.domiciliar.per.capita","Taxa.de.desemprego","Homicídios","PIB","Exportação","Analfabetos"
"523",36033.3559920139,92204.0973517779,2279.91677359057,7946947.31500361,620.522644888317,9.31674947740185,3367.45355335422,81247676.6768568,15693602993.6699,10.1264985275448
"524",36026.4560167794,92355.2685869741,2307.4359021073,7954809.67212681,622.506657866303,9.41545896382899,3370.91501756842,81355373.3525505,15773221019.8518,10.1004408126894
"525",36019.0848159419,92487.8255530208,2329.71300503763,7962388.95925496,624.776296027058,9.50697802236957,3374.08675590296,81464213.8079703,15842341713.7604,10.0748909023479
"526",36011.3,92600.49,2346,7969654,627.35,9.59,3377,81574593,15898948627,10.05
"527",36003.1764775872,92692.4697182837,2355.75478041935,7976582.20327161,630.234569626216,9.66350476207104,3379.68546566159,81686822.479754,15941414752.5262,10.0259217599126
"528",35994.8583498787,92764.9166594022,2359.25914294671,7983185.31917028,633.390241593462,9.7276182474308,3382.17180532923,81800880.175269,15969670848.7014,10.0028196395014
"529",35986.5070161847,92819.4688151757,2357.00086003959,7989483.68309421,636.765611801162,9.78275291330176,3384.48715560431,81916660.608812,15984037115.2397,9.9808595469693
"530",35978.2838758156,92857.7641774242,2349.46770415553,7995497.63044162,640.309276148738,9.82932121690637,3386.65965308821,82034058.3026504,15984833751.8551,9.96020739051912
"531",35970.3503280818,92881.4407379679,2337.14744775205,8001247.49661071,643.969830535615,9.86773561546709,3388.7174343823,82152967.7790514,15972380958.2615,9.94102907835377
"532",35962.8677722937,92892.1364886268,2320.5278632867,8006753.61699968,647.695870861215,9.89840856620639,3390.68863608797,82273283.560282,15946998934.1731,9.92349051867615
"533",35955.9976077616,92891.489421221,2300.09672321698,8012036.32700674,651.435993024962,9.92175252634674,3392.60139480659,82394900.1686095,15909007879.3038,9.90775761968914
"534",35949.9012337959,92881.1375275706,2276.34180000044,8017115.96203009,655.13879292628,9.93817995311059,3394.48384713954,82517712.1263012,15858727993.3677,9.89399628959561
"535",35944.740049707,92862.7187994957,2249.75086609461,8022012.85746795,658.752866464592,9.9481033037204,3396.36412968821,82641613.9556241,15796479476.0788,9.88237243659846
"536",35940.6754548052,92837.8712288165,2220.811693957,8026747.3487185,662.226809539322,9.95193503539865,3398.27037905397,82766500.1788455,15722582527.1512,9.87305196890057
"537",35937.8688484008,92808.2328073529,2190.01205604516,8031339.77117998,665.509218049892,9.95008760536779,3400.2307318382,82892265.3182327,15637357346.2988,9.86620079470483
"538",35936.4816298044,92775.4415269251,2157.8397248166,8035810.46025056,668.548687895727,9.94297347085028,3402.27332464229,83018803.8960527,15541124133.2356,9.86198482221411
"539",35936.6751983261,92741.1353793531,2124.78247272887,8040179.75132847,671.29381497625,9.93100508906859,3404.4262940676,83146010.4345728,15434203087.6759,9.86056995963131
"540",35938.6109532765,92706.9523564572,2091.32807223949,8044467.97981191,673.693195190883,9.91459491724518,3406.71777671553,83273779.4560601,15316914409.3334,9.86212211515931
"541",35942.4502939658,92674.5304500572,2057.96429580598,8048695.48109908,675.695424439052,9.89415541260251,3409.17590918745,83402005.482782,15189578297.9223,9.86680719700099
"542",35948.3546197044,92645.5076519735,2025.17891588588,8052882.59058819,677.249098620178,9.87009903236305,3411.82882808473,83530583.0370055,15052514953.1566,9.87479111335924
"543",35956.4853298027,92621.5219540259,1993.45970493672,8057049.64367744,678.302813633686,9.84283823374925,3414.70467000877,83659406.6409979,14906044574.7503,9.88623977243695
"544",35967.003823571,92604.2113480347,1963.29443541602,8061216.97576504,678.805165378998,9.81278547398359,3417.83157156094,83788370.8170263,14750487362.4175,9.90131908243699
"545",35980.0715003198,92595.2138258199,1935.17087978131,8065404.9222492,678.704749755539,9.78035321028851,3421.23766934261,83917370.087358,14586163515.8722,9.92019495156226
"546",35995.8497593593,92596.1673792017,1909.57681049013,8069633.81852812,677.950162662732,9.7459538998865,3424.95109995517,84046298.9742602,14413393234.8283,9.94303328801563
"547",36014.5,92608.71,1887,8073924,676.49,9.71,3429,84175052,14232496719,9.97
"548",36036.1080766886,92634.026997482,1867.83959980041,8078291.58268278,674.292213895542,9.6728752107332,3433.41462785141,84303546.035236,14043910561.7656,10.0011612463255
"549",36060.4576644173,92671.4929507028,1852.14027750868,8082735.80507331,671.40218139266,9.63484820371712,3438.23372897547,84431787.3441925,13848536931.1613,10.0361841882309
"550",36087.2568933149,92720.0297561644,1839.85807977409,8087251.68628814,667.884635763431,9.59615889346452,3443.49817061116,84559804.5394851,13647394388.8874,10.0746362375625
"551",36116.2138935099,92778.5593103689,1830.94905324592,8091834.24544385,663.804310279933,9.55704719448812,3449.2488199975,84687626.2337293,13441501496.6445,10.1160848061665
"552",36147.036795131,92846.0035098183,1825.36924457344,8096478.50165701,659.225938214241,9.51775302130069,3455.52654437346,84815281.0395407,13231876816.133,10.1600973058888
"553",36179.4337283069,92921.2842510147,1823.07470040594,8101179.47404418,654.214252838435,9.47851628841497,3462.37221097805,84942797.569535,13019538909.0534,10.2062411485757
"554",36213.1128231662,93003.3234304601,1824.02146739269,8105932.18172193,648.83398742459,9.43957691034369,3469.82668705027,85070204.4363278,12805506337.1061,10.2540837460733
"555",36247.7822098376,93091.0429446567,1828.16559218298,8110731.64380683,643.149875244785,9.4011748015996,3477.93083982911,85197530.2525346,12590797661.9917,10.3031925102277
"556",36283.1500184497,93183.3646901064,1835.46312142608,8115572.87941546,637.226649571095,9.36354987669546,3486.72553655357,85324803.630771,12376431445.4105,10.3531348528851
"557",36318.9243791311,93279.2105633114,1845.87010177127,8120450.90766437,631.1290436756,9.326942050144,3496.25164446264,85452053.1836527,12163426249.063,10.4034781858917
"558",36354.8134220106,93377.5024607736,1859.34257986782,8125360.74767014,624.921790830375,9.29159123645796,3506.55003079533,85579307.5237953,11952800634.6497,10.4537899210934
"559",36390.5252772168,93477.1622789952,1875.83660236503,8130297.41854933,618.669624307498,9.2577373501501,3517.66156279062,85706595.2638143,11745573163.8711,10.5036374703366
"560",36425.7680748783,93577.1119144782,1895.30821591216,8135255.93941852,612.437277379046,9.22562030573316,3529.62710768752,85833945.0163253,11542762398.4276,10.5525882454673
"561",36460.2499451237,93676.2732637247,1917.71346715849,8140231.32939427,606.289483317096,9.19548001771988,3542.48753272501,85961385.3939441,11345386900.0197,10.6002096583316
"562",36493.6790180818,93773.5682232367,1943.00840275331,8145218.60759315,600.290975393726,9.167556400623,3556.28370514211,86088945.009286,11154465230.3479,10.6460691207757
"563",36525.7634238812,93867.9186895163,1971.14906934589,8150212.79313172,594.506486881013,9.14208936895528,3571.05649217779,86216652.4749669,10971015951.1126,10.6897340446458
"564",36556.2112926505,93958.2465590655,2002.09151358552,8155208.90512657,589.000751051033,9.11931883722945,3586.84676107107,86344536.4036022,10796057624.0142,10.730771841788
"565",36584.7307545184,94043.4737283864,2035.79178212146,8160201.96269425,583.838501175865,9.09948471995827,3603.69537906093,86472625.4078075,10630608810.7533,10.7687499240483
"566",36611.0299396135,94122.5220939811,2072.205921603,8165186.98495134,579.084470527585,9.08282693165447,3621.64321338638,86600948.1001986,10475688073.0304,10.803235703273
"567",36634.8169780645,94194.3135523516,2111.28997867942,8170158.9910144,574.803392378271,9.06958538683079,3640.7311312864,86729533.0933909,10332313972.5458,10.8337965913082
"568",36655.8,94257.77,2153,8175113,571.06,9.06,3661,86858409,10201505071,10.86
"569",36673.7666502768,94312.0869554315,2197.23095168232,8180044.73886196,567.902199454179,9.05422449973648,3682.46641057989,86987598.4538078,10084089046.8061,10.881533459947
"570",36688.8226326638,94357.5544251638,2243.6334777172,8184952.76590308,565.310587959534,9.05206787086128,3705.04984933363,87117100.1732605,9980130045.22737,10.8985649767575
"571",36701.153165658,94394.7360377178,2291.79714156376,8189836.34726343,563.248935524122,9.0532529122571,3728.64552638252,87246906.8979706,9889501328.23965,10.9113826747922
"572",36710.9434677565,94424.1954216143,2341.31150668112,8194694.74908305,561.681012156,9.05750242280662,3753.14865184785,87377011.3675506,9812076157.81881,10.9202746784119
"573",36718.3787574562,94446.4962053743,2391.76613652841,8199527.23750201,560.570587863224,9.06453920139256,3778.45443585089,87507406.3216131,9747727795.94069,10.9255291119773
"574",36723.6442532543,94462.2020175187,2442.75059456476,8204333.07866035,559.88143265385,9.0740860468976,3804.45808851294,87638084.4997703,9696329504.58115,10.9274340998491
"575",36726.9251736477,94471.8764865682,2493.85444424928,8209111.53869814,559.577316535936,9.08586575820444,3831.05481995529,87769038.641635,9657754545.71606,10.9262777663881
"576",36728.4067371335,94476.0832410438,2544.66724904109,8213861.88375543,559.622009517537,9.09960113419578,3858.13984029922,87900261.4868194,9631876181.32125,10.922348235955
"577",36728.2741622087,94475.3859094664,2594.77857239933,8218583.37997227,559.979281606711,9.11501497375432,3885.60835966602,88031745.7749362,9618567673.3726,10.9159336329106
"578",36726.7126673703,94470.3481203569,2643.77797778312,8223275.29348873,560.612902811513,9.13183007576276,3913.35558817698,88163484.2455977,9617702283.84595,10.9073220816155
"579",36723.9074711153,94461.533502236,2691.25502865157,8227936.89044485,561.486643140001,9.14976923910378,3941.27673595338,88295469.6384166,9629153274.71717,10.8968017064306
"580",36720.0437919408,94449.5056836248,2736.79928846382,8232567.43698069,562.56427260023,9.1685552626601,3969.26701311651,88427694.6930051,9652793907.9621,10.8846606317165
"581",36715.3068483437,94434.828293044,2780.00032067898,8237166.19923632,563.809561200258,9.1879109453144,3997.22162978766,88560152.1489759,9688497445.55661,10.8711869818341
"582",36709.8818588212,94418.0649590145,2820.44768875617,8241732.44335177,565.18627894814,9.20755908594939,4025.03579608812,88692834.7459414,9736137149.47655,10.8566688811439
"583",36703.9540418702,94399.7793100573,2857.73095615453,8246265.43546712,566.658195851934,9.22722248344776,4052.60472213917,88825735.2235141,9795586281.69777,10.8413944540068
"584",36697.7086159878,94380.5349746932,2891.43968633318,8250764.44172241,568.189081919695,9.2466239366922,4079.82361806209,88958846.3213065,9866718104.19613,10.8256518247836
"585",36691.330799671,94360.8955814431,2921.16344275123,8255228.7282577,569.742707159482,9.26548624456542,4106.58769397819,89092160.7789309,9949405878.94749,10.8097291178348
"586",36685.0058114167,94341.4247588278,2946.49178886782,8259657.56121305,571.282841579349,9.28353220595011,4132.79216000874,89225671.3360001,10043522867.9277,10.7939144575214
"587",36678.9188697222,94322.6861353683,2967.01428814206,8264050.20672852,572.773255187353,9.30048461972898,4158.33222627504,89359370.7321263,10148942333.1126,10.7784959682039
"588",36673.2551930842,94305.2433395854,2982.32050403308,8268405.93094415,574.177717991551,9.31606628478471,4183.10310289836,89493251.7069221,10265537536.4781,10.7637617742432
"589",36668.2,94289.66,2992,8272724,575.46,9.33,4207,89627307,10393181740,10.75
"590",36663.8999577728,94276.382415432,2995.77886752279,8277005.10780394,576.591418910786,9.34207216339073,4229.94281588887,89761530.9268788,10531632540.1654,10.7374387439265
"591",36660.3475289315,94265.3875658973,2993.92931016481,8281255.65933509,577.573483182119,9.35232356950549,4251.95020162436,89895924.1067025,10680184871.5065,10.7260660008411
"592",36657.4966248112,94256.535101711,2986.86005951025,8285483.48734036,578.415248962238,9.36085861202605,4273.06549645351,90030488.7345217,10838018003.0665,10.7158097396535
"593",36655.301156747,94249.6846731879,2974.97984714331,8289696.42456667,579.125772399384,9.36778168463416,4293.33203962333,90165227.0053868,11004311203.8888,10.7065979292736
"594",36653.7150360742,94244.6959306432,2958.69740464819,8293902.30376094,579.714109641794,9.3731971810116,4312.79317038085,90300141.1143483,11178243743.0167,10.6983585386111
"595",36652.6921741277,94241.4285243918,2938.42146360909,8298108.9576701,580.18931683771,9.37720949484013,4331.49222797309,90435233.2564565,11358994889.4937,10.691019536576
"596",36652.1864822428,94239.7421047486,2914.5607556102,8302324.21904106,580.56045013537,9.37992301980152,4349.47255164709,90570505.626762,11545743912.363,10.684508892078
"597",36652.1518717547,94239.4963220286,2887.52401223574,8306555.92062076,580.836565683015,9.38144214957754,4366.77748064985,90705960.4203151,11737670080.6679,10.6787545740269
"598",36652.5422539984,94240.5508265469,2857.71996506988,8310811.8951561,581.026719628883,9.38187127784994,4383.45035422841,90841599.8321664,11933952663.4519,10.6736845513326
"599",36653.3115403091,94242.7652686183,2825.55734569685,8315099.975394,581.139968121216,9.3813147983005,4399.53451162979,90977426.0573663,12133770929.7582,10.6692267929048
"600",36654.4136420219,94245.9992985579,2791.44488570082,8319427.9940814,581.185367308251,9.37987710461098,4415.07329210102,91113441.2909652,12336304148.6303,10.6653092676534
"601",36655.8024704721,94250.1125666807,2755.79131666601,8323803.78396522,581.17197333823,9.37766259046314,4430.11003488912,91249647.7280136,12540731589.1114,10.6618599444882
"602",36657.4319369946,94254.9647233017,2719.00537017661,8328235.17779236,581.10884235939,9.37477564953877,4444.6880792411,91386047.5635619,12746232520.2449,10.6588067923191
"603",36659.2559529248,94260.4154187357,2681.49577781681,8332730.00830975,581.005030519973,9.37132067551961,4458.850764404,91522642.9926607,12951986211.0741,10.6560777800557
"604",36661.2284295976,94266.3243032979,2643.67127117083,8337296.10826433,580.869593968218,9.36740206208743,4472.64142962485,91659436.2103602,13157171930.6424,10.653600876608
"605",36663.3032783484,94272.5510273032,2605.94058182285,8341941.31040299,580.711588852364,9.36312420292401,4486.10341415065,91796429.411711,13360968947.9931,10.6513040508858
"606",36665.4344105121,94278.9552410665,2568.71244135707,8346673.44747268,580.540071320651,9.35859149171111,4499.28005722845,91933624.7917636,13562556532.1696,10.6491152717988
"607",36667.575737424,94285.3965949028,2532.3955813577,8351500.3522203,580.364097521318,9.35390832213049,4512.21469810526,92071024.5455683,13761113952.2152,10.6469625082569
"608",36669.6811704192,94291.7347391272,2497.39873340893,8356429.85739278,580.192723602606,9.34917908786392,4524.9506760281,92208630.8681756,13955820477.1732,10.64477372917
"609",36671.7046208328,94297.8293240546,2464.13062909497,8361469.79573704,580.035005712753,9.34450818259317,4537.53133024401,92346445.9546361,14145855376.087,10.6424769034477
"610",36673.6,94303.54,2433,8366628,579.9,9.34,4550,92484472,14330397918,10.64
"611",36675.3289294947,94308.7498832185,2404.38827210406,8371912.01737502,579.79525307458,9.33574621393954,4562.39508690557,92622710.8841366,14508650505.0532,10.6372829929183
"612",36676.8838718455,94313.4359537262,2378.56764897051,8377328.25284121,579.722273394702,9.33178761896039,4574.73524202014,92761163.2261901,14679908071.7787,10.6343138770211
"613",36678.2649998202,94317.5986574792,2355.78302855852,8382882.82582412,579.681059880569,9.32815228978448,4587.03417876556,92899829.3301233,14843488685.8064,10.6310926523081
"614",36679.4724861861,94321.2384404336,2336.27930882729,8388581.8557493,579.671611452384,9.32486830113378,4599.30561056372,93038709.499899,14998710414.7661,10.6276193187795
"615",36680.5065037109,94324.3557485457,2320.30138773598,8394431.46204229,579.69392703035,9.32196372773024,4611.56325083649,93177804.03948,15144891326.2877,10.6238938764353
"616",36681.367225162,94326.9510277715,2308.0941632438,8400437.76412864,579.74800553467,9.3194666442958,4623.82081300576,93317113.2528294,15281349488.001,10.6199163252754
"617",36682.0548233069,94329.0247240672,2299.90253330991,8406606.8814339,579.833845885547,9.31740512555243,4636.0920104934,93456637.4439098,15407402967.5358,10.6156866652999
"618",36682.5694709131,94330.577283389,2295.97139589351,8412944.93338362,579.951447003184,9.31580724622208,4648.39055672128,93596376.9166842,15522369832.522,10.6112048965087
"619",36682.9113407483,94331.6091516931,2296.54564895378,8419458.03940335,580.100807807784,9.31470108102669,4660.73016511129,93736331.9751153,15625568150.5895,10.6064710189019
"620",36683.0806055798,94332.1207749356,2301.8701904499,8426152.31891863,580.281927219551,9.31411470468821,4673.12454908529,93876502.9231662,15716315989.3681,10.6014850324795
"621",36683.0774381753,94332.1125990726,2312.18991834106,8433033.89135501,580.494804158686,9.31407619192861,4685.58742206517,94016890.0647996,15793931416.4876,10.5962469372414
"622",36682.9020113022,94331.5850700604,2327.74973058643,8440108.87613804,580.739437545394,9.31461361746983,4698.1324974728,94157493.7039783,15857732499.5778,10.5907567331877
"623",36682.5544977281,94330.5386338551,2348.79452514521,8447383.39269327,581.015826299876,9.31575505603383,4710.77348873007,94298314.1446653,15907037306.2687,10.5850144203183
"624",36682.0350702204,94328.9737364129,2375.56919997658,8454863.56044625,581.323969342337,9.31752858234256,4723.52410925883,94439351.6908234,15941163904.1901,10.5790199986332
"625",36681.3439015468,94326.8908236898,2408.31865303972,8462555.49882252,581.663865592979,9.31996227111796,4736.39807248098,94580606.6464154,15959430360.9718,10.5727734681326
"626",36680.4811644747,94324.2903416421,2447.28778229381,8470465.32724763,582.035513972005,9.323084197082,4749.40909181839,94722079.3154042,15961154744.2437,10.5662748288162
"627",36679.4470317716,94321.172736226,2492.72148569803,8478599.16514713,582.438913399617,9.32692243495662,4762.57088069293,94863770.0017526,15945655121.6355,10.5595240806843
"628",36678.241676205,94317.5384533976,2544.86466121158,8486963.13194657,582.87406279602,9.33150505946378,4775.89715252649,95005679.0094236,15912249560.7773,10.5525212237367
"629",36676.8652705426,94313.387939113,2603.96220679364,8495563.3470715,583.340961081417,9.33686014532543,4789.40162074093,95147806.6423799,15860256129.2987,10.5452662579734
"630",36675.3179875517,94308.7216393284,2670.25902040338,8504405.92994746,583.839607176009,9.34301576726352,4803.09799875815,95290153.2045844,15788992894.8296,10.5377591833945
"631",36673.6,94303.54,2744,8513497,584.37,9.35,4817,95432719,15697777925,10.53
